date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:05:34	161366/161366	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2013:13:21%20GMT	http://ravistheme.com/pinar/html/assets/img/rooms/grid/3.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/rooms/grid/3.jpg	(from http://ravistheme.com/pinar/html/pages/booking.html)
11:05:51	185936/185936	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2013:13:38%20GMT	http://ravistheme.com/pinar/html/assets/img/rooms/grid/4.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/rooms/grid/4.jpg	(from http://ravistheme.com/pinar/html/pages/booking.html)
11:05:59	150703/150703	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2013:14:09%20GMT	http://ravistheme.com/pinar/html/assets/img/rooms/grid/5.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/rooms/grid/5.jpg	(from http://ravistheme.com/pinar/html/pages/booking.html)
11:05:59	2999/2999	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Apr%202015%2012:38:55%20GMT	http://ravistheme.com/pinar/html/assets/js/bootstrap/tab.js	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/js/bootstrap/tab.js	(from http://ravistheme.com/pinar/html/pages/booking.html)
11:06:20	177438/177438	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2013:14:35%20GMT	http://ravistheme.com/pinar/html/assets/img/rooms/grid/6.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/rooms/grid/6.jpg	(from http://ravistheme.com/pinar/html/pages/booking.html)
11:06:28	676909/676909	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2012:56:26%20GMT	http://ravistheme.com/pinar/html/assets/img/coming-soon.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/coming-soon.jpg	(from http://ravistheme.com/pinar/html/assets/css/styles.css)
11:06:33	705722/705722	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2012:57:59%20GMT	http://ravistheme.com/pinar/html/assets/img/booking-header.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/booking-header.jpg	(from http://ravistheme.com/pinar/html/pages/booking.html)
11:06:50	135526/135526	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2013:23:51%20GMT	http://ravistheme.com/pinar/html/assets/img/staff/1.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/staff/1.jpg	(from http://ravistheme.com/pinar/html/pages/about.html)
11:06:51	108378/108378	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2013:24:41%20GMT	http://ravistheme.com/pinar/html/assets/img/staff/2.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/staff/2.jpg	(from http://ravistheme.com/pinar/html/pages/about.html)
11:07:03	78261/78261	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2013:24:43%20GMT	http://ravistheme.com/pinar/html/assets/img/staff/3.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/staff/3.jpg	(from http://ravistheme.com/pinar/html/pages/about.html)
11:07:11	119099/119099	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2013:25:05%20GMT	http://ravistheme.com/pinar/html/assets/img/staff/4.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/staff/4.jpg	(from http://ravistheme.com/pinar/html/pages/about.html)
11:07:28	102188/102188	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2013:15:42%20GMT	http://ravistheme.com/pinar/html/assets/img/services/4.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/services/4.jpg	(from http://ravistheme.com/pinar/html/pages/about.html)
11:07:42	238178/238178	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2013:15:12%20GMT	http://ravistheme.com/pinar/html/assets/img/services/1.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/services/1.jpg	(from http://ravistheme.com/pinar/html/pages/about.html)
